"ID";"Symbol";"MeanExpression";"Metagene";"Chromosome";"Description"
"ENSDARG00000012446";"";-0,815018025121762;"25 x 23";"7 NA";"si:ch211-183d5.1 [Source:ZFIN;Acc:ZDB-GENE-070424-144]"
"ENSDARG00000030588";"slc10a1";0,620506224476074;"25 x 23";"20 NA";"solute carrier family 10 (sodium/bile acid cotransporter), member 1 [Source:ZFIN;Acc:ZDB-GENE-041001-190]"
"ENSDARG00000038009";"";0,844598221155989;"25 x 23";"3 NA";""
"ENSDARG00000041141";"cryba1a";1,53249024558574;"25 x 23";"15 NA";"crystallin, beta A1a [Source:ZFIN;Acc:ZDB-GENE-040718-107]"
"ENSDARG00000053036";"si:ch211-203b20.7";0,192690506391775;"25 x 23";"18 NA";"si:ch211-203b20.7 [Source:ZFIN;Acc:ZDB-GENE-060503-302]"
"ENSDARG00000058200";"plcxd2";0,346465333843063;"25 x 23";"24 NA";"phosphatidylinositol-specific phospholipase C, X domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-091204-217]"
"ENSDARG00000062811";"p2ry10";-0,33900983176184;"25 x 23";"14 NA";"purinergic receptor P2Y, G-protein coupled, 10 [Source:ZFIN;Acc:ZDB-GENE-070410-105]"
"ENSDARG00000083397";"";-1,39680208426272;"25 x 23";" ";""
"ENSDARG00000085829";"";0,839193083776446;"25 x 23";"2 NA";"Small nucleolar RNA SNORA57 [Source:RFAM;Acc:RF00191]"
"ENSDARG00000086007";"";1,95361417143191;"25 x 23";"5 NA";"Small nucleolar RNA SNORA77 [Source:RFAM;Acc:RF00599]"
"ENSDARG00000086221";"si:ch211-226h8.4";-1,39699837789973;"25 x 23";"22 NA";"si:ch211-226h8.4 [Source:ZFIN;Acc:ZDB-GENE-050208-376]"
"ENSDARG00000093168";"";-0,5093681376314;"25 x 23";"4 NA";""
"ENSDARG00000093279";"LOC108179508";-1,39729222347687;"25 x 23";"16 NA";"si:dkey-11o1.3 [Source:ZFIN;Acc:ZDB-GENE-100921-37]"
"ENSDARG00000093436";"LOC797974";-0,0984646176814247;"25 x 23";"20 NA";"Pim proto-oncogene, serine/threonine kinase, related 112 [Source:ZFIN;Acc:ZDB-GENE-041014-285]"
"ENSDARG00000094718";"taar19d";-1,18623825600768;"25 x 23";"10 NA";"trace amine associated receptor 19d [Source:ZFIN;Acc:ZDB-GENE-060413-18]"
"ENSDARG00000095249";"";0,16670135597037;"25 x 23";"19 NA";"Pim proto-oncogene, serine/threonine kinase, related 86 [Source:ZFIN;Acc:ZDB-GENE-060503-865]"
"ENSDARG00000095281";"zgc:152652";-1,39769889652107;"25 x 23";"24 NA";"zgc:152652 [Source:ZFIN;Acc:ZDB-GENE-060818-27]"
"ENSDARG00000095323";"";-0,510213993502781;"25 x 23";"4 NA";""
"ENSDARG00000095885";"";-1,25503045323438;"25 x 23";"5 NA";"si:ch211-158m24.12 [Source:ZFIN;Acc:ZDB-GENE-110411-14]"
"ENSDARG00000097061";"";-0,153653521248416;"25 x 23";"24 NA";""
"ENSDARG00000097843";"";1,05809348578438;"25 x 23";"15 NA";""
"ENSDARG00000099086";"";-0,131819965588071;"25 x 23";"14 NA";""
"ENSDARG00000099603";"";-0,401426602974243;"25 x 23";"4 NA";""
"ENSDARG00000100626";"LOC101885127";1,55512182096419;"25 x 23";"18 NA";""
"ENSDARG00000100843";"LOC795662";0,275348303414308;"25 x 23";"8 NA";""
"ENSDARG00000100941";"clca5.2";-1,39799666248786;"25 x 23";"15 NA";"chloride channel accessory 5, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131126-1]"
"ENSDARG00000101415";"";-1,39828099724595;"25 x 23";"KN150490.1 NA";""
"ENSDARG00000102306";"";0,338816334825708;"25 x 23";"3 NA";""
"ENSDARG00000103556";"";-1,39854824818006;"25 x 23";"11 NA";"si:ch211-218g23.6 [Source:ZFIN;Acc:ZDB-GENE-141216-449]"
"ENSDARG00000103866";"nitr3r.1l";-1,23689225657678;"25 x 23";"7 NA";"novel immune-type receptor 3, related 1-like [Source:ZFIN;Acc:ZDB-GENE-030616-364]"
"ENSDARG00000105055";"";-0,0937336336846274;"25 x 23";"KN150173.1 NA";"Small nucleolar RNA SNORD60 [Source:RFAM;Acc:RF00271]"
"ENSDARG00000105347";"";-0,254204237228124;"25 x 23";"11 NA";""
"ENSDARG00000105415";"";-1,11646976756586;"25 x 23";"7 NA";"si:ch211-163c2.3 [Source:ZFIN;Acc:ZDB-GENE-160114-84]"
"ENSDARG00000105499";"zgc:175135";0,312098376445966;"25 x 23";"11 NA";"zgc:175135 [Source:ZFIN;Acc:ZDB-GENE-080214-1]"
"ENSDARG00000002707";"her11";1,3900317664115;"26 x 23";"14 NA";"hairy-related 11 [Source:ZFIN;Acc:ZDB-GENE-040824-4]"
"ENSDARG00000009482";"slc38a8a";0,0189178736404904;"26 x 23";"18 NA";"solute carrier family 38, member 8a [Source:ZFIN;Acc:ZDB-GENE-121005-5]"
"ENSDARG00000010729";"";0,699264874532875;"26 x 23";"10 NA";""
"ENSDARG00000015474";"ppp2r5ea";9,09497384077597;"26 x 23";"20 NA";"protein phosphatase 2, regulatory subunit B', epsilon isoform a [Source:ZFIN;Acc:ZDB-GENE-030904-7]"
"ENSDARG00000017078";"mespaa";-0,766493657625476;"26 x 23";"7 NA";"mesoderm posterior aa [Source:ZFIN;Acc:ZDB-GENE-000406-8]"
"ENSDARG00000017994";"tssk6";2,83522911332008;"26 x 23";"22 NA";"testis-specific serine kinase 6 [Source:ZFIN;Acc:ZDB-GENE-060216-3]"
"ENSDARG00000019920";"lft1";-0,280157865187308;"26 x 23";"20 NA";"lefty1 [Source:ZFIN;Acc:ZDB-GENE-990630-10]"
"ENSDARG00000032156";"zgc:171776";0,132751445661892;"26 x 23";"9 NA";"zgc:171776 [Source:ZFIN;Acc:ZDB-GENE-071004-36]"
"ENSDARG00000039756";"prop1";0,295480063321014;"26 x 23";"13 NA";"PROP paired-like homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-081107-40]"
"ENSDARG00000041550";"pimr138";1,1025080788476;"26 x 23";"20 NA";"Pim proto-oncogene, serine/threonine kinase, related 138 [Source:ZFIN;Acc:ZDB-GENE-041014-153]"
"ENSDARG00000042003";"si:dkey-78l4.13";0,214554814544807;"26 x 23";"22 NA";"si:dkey-78l4.13 [Source:ZFIN;Acc:ZDB-GENE-060503-459]"
"ENSDARG00000059131";"spdya";1,29082473064633;"26 x 23";"17 NA";"speedy/RINGO cell cycle regulator family member A [Source:ZFIN;Acc:ZDB-GENE-041010-194]"
"ENSDARG00000060413";"si:ch211-157b11.8";1,68953972619403;"26 x 23";"6 NA";"si:ch211-157b11.8 [Source:ZFIN;Acc:ZDB-GENE-131127-436]"
"ENSDARG00000068974";"lim2.1";-0,25799766170712;"26 x 23";"10 NA";"lens intrinsic membrane protein 2.1 [Source:ZFIN;Acc:ZDB-GENE-050522-398]"
"ENSDARG00000069401";"si:dkeyp-114g9.1";2,15847247268505;"26 x 23";"20 NA";"si:dkeyp-114g9.1 [Source:ZFIN;Acc:ZDB-GENE-030131-5466]"
"ENSDARG00000071397";"";-0,254311470903019;"26 x 23";"14 NA";""
"ENSDARG00000074066";"tas2r200.2";-1,12181028517226;"26 x 23";"8 NA";"taste receptor, type 2, member 200, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050510-4]"
"ENSDARG00000074279";"";1,59926934884626;"26 x 23";"6 NA";""
"ENSDARG00000078189";"crygm3";-1,12237294424378;"26 x 23";"9 NA";"crystallin, gamma M3 [Source:ZFIN;Acc:ZDB-GENE-050516-6]"
"ENSDARG00000081214";"";-1,12286925770858;"26 x 23";" ";""
"ENSDARG00000081362";"";0,108167819263253;"26 x 23";"5 NA";"dre-mir-9-5 [Source:miRBase;Acc:MI0001884]"
"ENSDARG00000082290";"";0,484546251337119;"26 x 23";"1 NA";"Small nucleolar RNA SNORA84 [Source:RFAM;Acc:RF01229]"
"ENSDARG00000086070";"fgf20b";0,620530210811491;"26 x 23";"14 NA";"fibroblast growth factor 20b [Source:ZFIN;Acc:ZDB-GENE-060117-5]"
"ENSDARG00000086255";"si:rp71-1c10.10";0,956638592238695;"26 x 23";"12 NA";"si:rp71-1c10.10 [Source:ZFIN;Acc:ZDB-GENE-130603-55]"
"ENSDARG00000087071";"";-0,12963649162416;"26 x 23";"6 NA";"cholinergic receptor, nicotinic, alpha 4a [Source:ZFIN;Acc:ZDB-GENE-130530-903]"
"ENSDARG00000087612";"";-0,767076169153265;"26 x 23";"2 NA";"5S ribosomal RNA [Source:RFAM;Acc:RF00001]"
"ENSDARG00000089181";"adad1";0,964949756528384;"26 x 23";"14 NA";"adenosine deaminase domain containing 1 (testis-specific) [Source:ZFIN;Acc:ZDB-GENE-030131-6285]"
"ENSDARG00000092280";"";1,08234845403786;"26 x 23";" ";""
"ENSDARG00000092501";"";0,443677684910506;"26 x 23";"25 NA";"si:dkey-80c24.5 [Source:ZFIN;Acc:ZDB-GENE-061207-73]"
"ENSDARG00000093475";"";-0,487928383467824;"26 x 23";"19 NA";"Pim proto-oncogene, serine/threonine kinase, related 76 [Source:ZFIN;Acc:ZDB-GENE-060503-495]"
"ENSDARG00000095061";"";0,664124818503398;"26 x 23";"3 NA";""
"ENSDARG00000095189";"si:ch211-76m11.7";-1,12344780721529;"26 x 23";"1 NA";"si:ch211-127n13.2 [Source:ZFIN;Acc:ZDB-GENE-090312-72]"
"ENSDARG00000095532";"si:dkey-58f10.13";0,0499887045335758;"26 x 23";"5 NA";"si:dkey-58f10.13 [Source:ZFIN;Acc:ZDB-GENE-060526-315]"
"ENSDARG00000095943";"";1,13947390236608;"26 x 23";"16 NA";""
"ENSDARG00000096435";"";-0,902069304928214;"26 x 23";"4 NA";""
"ENSDARG00000096626";"";1,62653660537741;"26 x 23";"25 NA";""
"ENSDARG00000096781";"";-1,12390437879399;"26 x 23";"12 NA";""
"ENSDARG00000097817";"";0,200784244569074;"26 x 23";"17 NA";""
"ENSDARG00000097946";"";-0,348194008354287;"26 x 23";"25 NA";""
"ENSDARG00000098205";"";0,838765896824658;"26 x 23";"19 NA";"Pim proto-oncogene, serine/threonine kinase, related 77 [Source:ZFIN;Acc:ZDB-GENE-060503-119]"
"ENSDARG00000098243";"";-0,131785374393213;"26 x 23";"4 NA";""
"ENSDARG00000099789";"si:ch211-127n13.2";-1,1244017741618;"26 x 23";"4 NA";"si:ch211-76m11.7 [Source:ZFIN;Acc:ZDB-GENE-041210-279]"
"ENSDARG00000100069";"LOC103911624";0,727787174406665;"26 x 23";"9 NA";""
"ENSDARG00000102844";"";0,118227857660263;"26 x 23";"14 NA";""
"ENSDARG00000104383";"";0,505448650425191;"26 x 23";"18 NA";"5S ribosomal RNA [Source:RFAM;Acc:RF00001]"
"ENSDARG00000105354";"";-0,767683241910998;"26 x 23";"11 NA";""
"ENSDARG00000105665";"";1,4158159543163;"26 x 23";"12 NA";""
"ENSDARG00000003229";"gdf9";-0,320688553705765;"27 x 23";"14 NA";"growth differentiation factor 9 [Source:ZFIN;Acc:ZDB-GENE-050221-7]"
"ENSDARG00000008098";"ifit9";1,50339519323644;"27 x 23";"12 NA";"interferon-induced protein with tetratricopeptide repeats 9 [Source:ZFIN;Acc:ZDB-GENE-121214-233]"
"ENSDARG00000014803";"cryba1l2";1,4456703759503;"27 x 23";"1 NA";"crystallin, beta A1, like 2 [Source:ZFIN;Acc:ZDB-GENE-041010-40]"
"ENSDARG00000025567";"nf2b";8,65259693603;"27 x 23";"21 NA";"neurofibromin 2b (merlin) [Source:ZFIN;Acc:ZDB-GENE-040622-3]"
"ENSDARG00000030357";"zgc:66313";1,21447985341627;"27 x 23";"17 NA";"zgc:66313 [Source:ZFIN;Acc:ZDB-GENE-040426-1606]"
"ENSDARG00000035966";"";-0,226663940615517;"27 x 23";"18 NA";"progesterone receptor [Source:ZFIN;Acc:ZDB-GENE-990415-214]"
"ENSDARG00000036460";"tmtops3a";1,04400462472484;"27 x 23";"14 NA";"teleost multiple tissue opsin 3a [Source:ZFIN;Acc:ZDB-GENE-130828-1]"
"ENSDARG00000037262";"cdkn2a/b";-0,0746016155585258;"27 x 23";"1 NA";"cyclin-dependent kinase inhibitor 2A/B (p15, inhibits CDK4) [Source:ZFIN;Acc:ZDB-GENE-081104-306]"
"ENSDARG00000039806";"tb";1,32931544301177;"27 x 23";"13 NA";"T, brachyury homolog b [Source:ZFIN;Acc:ZDB-GENE-081028-48]"
"ENSDARG00000044490";"tlr9";-0,00542359778431239;"27 x 23";"8 NA";"toll-like receptor 9 [Source:ZFIN;Acc:ZDB-GENE-040219-10]"
"ENSDARG00000058329";"si:ch211-247l8.10";0,188073613425156;"27 x 23";"15 NA";"si:ch211-247l8.10 [Source:ZFIN;Acc:ZDB-GENE-131122-78]"
"ENSDARG00000061049";"rnf182";0,523160197148494;"27 x 23";"2 NA";"ring finger protein 182 [Source:ZFIN;Acc:ZDB-GENE-060825-49]"
"ENSDARG00000063223";"arl14";2,93654473971249;"27 x 23";"2 NA";"ADP-ribosylation factor-like 14 [Source:ZFIN;Acc:ZDB-GENE-070705-288]"
"ENSDARG00000067806";"zgc:158432";1,44870037308749;"27 x 23";"5 NA";"zgc:158432 [Source:ZFIN;Acc:ZDB-GENE-061201-57]"
"ENSDARG00000069177";"taar13b";-0,272182126358754;"27 x 23";"20 NA";"trace amine associated receptor 13b [Source:ZFIN;Acc:ZDB-GENE-041014-65]"
"ENSDARG00000069307";"pomcb";1,10301940387958;"27 x 23";"20 NA";"proopiomelanocortin b [Source:ZFIN;Acc:ZDB-GENE-041014-294]"
"ENSDARG00000070546";"msgn1";1,454920805905;"27 x 23";"4 NA";"mesogenin 1 [Source:ZFIN;Acc:ZDB-GENE-030722-1]"
"ENSDARG00000076771";"zgc:171445";1,79657999394763;"27 x 23";"3 NA";"zgc:171445 [Source:ZFIN;Acc:ZDB-GENE-080205-2]"
"ENSDARG00000080081";"";-0,062435112282517;"27 x 23";"17 NA";"dre-mir-133c [Source:miRBase;Acc:MI0001995]"
"ENSDARG00000082257";"";-0,44397941826522;"27 x 23";"10 NA";"dre-mir-219-1 [Source:miRBase;Acc:MI0001384]"
"ENSDARG00000084004";"";1,91373810305453;"27 x 23";"22 NA";"Small nucleolar RNA SNORA38 [Source:RFAM;Acc:RF00428]"
"ENSDARG00000088950";"";1,21024773247567;"27 x 23";"23 NA";"synaptonemal complex protein 2 [Source:ZFIN;Acc:ZDB-GENE-090313-237]"
"ENSDARG00000090870";"si:ch1073-263o8.2";1,0503778556623;"27 x 23";"21 NA";"si:ch1073-263o8.2 [Source:ZFIN;Acc:ZDB-GENE-030131-5362]"
"ENSDARG00000092109";"";-0,122496451444398;"27 x 23";"1 NA";""
"ENSDARG00000092298";"";0,19817705515447;"27 x 23";"4 NA";""
"ENSDARG00000092453";"";0,197460221971079;"27 x 23";"4 NA";""
"ENSDARG00000092479";"";-0,0204972028782216;"27 x 23";"4 NA";""
"ENSDARG00000092905";"";-0,44464471442258;"27 x 23";"25 NA";""
"ENSDARG00000093083";"";0,239562388312314;"27 x 23";"2 NA";""
"ENSDARG00000093287";"";-0,0199163761771111;"27 x 23";"4 NA";""
"ENSDARG00000093361";"";2,65611281531546;"27 x 23";"4 NA";""
"ENSDARG00000094299";"";0,872916170810353;"27 x 23";"4 NA";""
"ENSDARG00000094621";"";0,264857545002967;"27 x 23";"25 NA";""
"ENSDARG00000095393";"";2,57655144489905;"27 x 23";"8 NA";""
"ENSDARG00000095528";"LOC108179100";2,67736660926743;"27 x 23";"15 NA";"si:dkey-121n8.5 [Source:ZFIN;Acc:ZDB-GENE-070912-364]"
"ENSDARG00000096187";"";1,75892394022962;"27 x 23";"4 NA";"si:dkey-21h14.10 [Source:ZFIN;Acc:ZDB-GENE-110913-2]"
"ENSDARG00000096765";"";0,428403159458327;"27 x 23";"20 NA";"Pim proto-oncogene, serine/threonine kinase, related 124 [Source:ZFIN;Acc:ZDB-GENE-130531-14]"
"ENSDARG00000097168";"";-0,0654952088349826;"27 x 23";"19 NA";""
"ENSDARG00000097984";"";0,239229766150894;"27 x 23";"24 NA";""
"ENSDARG00000098064";"";2,34256802642071;"27 x 23";"19 NA";"si:ch1073-205c8.5 [Source:ZFIN;Acc:ZDB-GENE-141212-307]"
"ENSDARG00000098142";"";2,70016996882586;"27 x 23";"KN149850.1 NA";""
"ENSDARG00000098643";"";-0,445223437274435;"27 x 23";" ";""
"ENSDARG00000098698";"";-0,13004026604073;"27 x 23";" ";""
"ENSDARG00000099077";"";0,696567006350401;"27 x 23";"9 NA";"FK506 binding protein 6 [Source:HGNC Symbol;Acc:HGNC:3722]"
"ENSDARG00000099176";"";2,54180532987801;"27 x 23";"3 NA";"si:dkey-66l17.4 [Source:ZFIN;Acc:ZDB-GENE-131125-65]"
"ENSDARG00000099909";"";-0,227552289522586;"27 x 23";"7 NA";"5S ribosomal RNA [Source:RFAM;Acc:RF00001]"
"ENSDARG00000100387";"";0,865207822594939;"27 x 23";"4 NA";"si:dkey-78o7.3 [Source:ZFIN;Acc:ZDB-GENE-120709-79]"
"ENSDARG00000100483";"vent";-0,273123284163022;"27 x 23";"13 NA";"ventral expressed homeobox [Source:ZFIN;Acc:ZDB-GENE-010108-2]"
"ENSDARG00000100879";"";0,410979011514309;"27 x 23";"14 NA";"dre-mir-19d [Source:miRBase;Acc:MI0001906]"
"ENSDARG00000101123";"";2,18162157320068;"27 x 23";"KN150608.1 NA";""
"ENSDARG00000102022";"";0,355919287251721;"27 x 23";"KN150541.1 NA";"FK506 binding protein 6 [Source:HGNC Symbol;Acc:HGNC:3722]"
"ENSDARG00000102496";"";0,684427428787979;"27 x 23";"6 NA";""
"ENSDARG00000102519";"";-0,274071638568061;"27 x 23";"25 NA";"chemokine (C-C motif) ligand 33, duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-120709-76]"
"ENSDARG00000102559";"";2,28226243230242;"27 x 23";"4 NA";"si:dkey-16p19.5 [Source:ZFIN;Acc:ZDB-GENE-120709-69]"
"ENSDARG00000102905";"";0,296215398889544;"27 x 23";"19 NA";"dre-mir-219-3 [Source:miRBase;Acc:MI0002054]"
"ENSDARG00000103098";"";1,04671392389368;"27 x 23";"25 NA";"si:ch211-280a23.2 [Source:ZFIN;Acc:ZDB-GENE-131119-11]"
"ENSDARG00000105546";"";1,62911299390172;"27 x 23";"7 NA";""
"ENSDARG00000105834";"znf971";-0,445971233060882;"27 x 23";"4 NA";"zinc finger protein 971 [Source:ZFIN;Acc:ZDB-GENE-050306-52]"
"ENSDARG00000026095";"si:ch73-15n15.3";1,70624345657025;"28 x 23";"19 NA";"si:ch73-15n15.3 [Source:ZFIN;Acc:ZDB-GENE-141212-295]"
"ENSDARG00000062983";"fbxo18";8,49319991167711;"28 x 23";"4 NA";"F-box protein, helicase, 18 [Source:ZFIN;Acc:ZDB-GENE-041210-99]"
"ENSDARG00000067730";"trpc6b";1,87967933958504;"28 x 23";"18 NA";"transient receptor potential cation channel, subfamily C, member 6b [Source:ZFIN;Acc:ZDB-GENE-081030-19]"
"ENSDARG00000073812";"or131-2";0,903951322813473;"28 x 23";"15 NA";"odorant receptor, family H, subfamily 131, member 2 [Source:ZFIN;Acc:ZDB-GENE-070806-46]"
"ENSDARG00000075090";"";1,15015264220422;"28 x 23";"4 NA";""
"ENSDARG00000092472";"";1,80017603831538;"28 x 23";"2 NA";""
"ENSDARG00000098117";"";2,77592239863867;"28 x 23";" ";""
"ENSDARG00000103516";"sec24c";9,75020884522777;"28 x 23";"12 NA";"SEC24 homolog C, COPII coat complex component [Source:ZFIN;Acc:ZDB-GENE-030131-4487]"
"ENSDARG00000004870";"psen1";9,28646437984453;"29 x 23";"17 NA";"presenilin 1 [Source:ZFIN;Acc:ZDB-GENE-991119-4]"
"ENSDARG00000008237";"sars";10,6846578706768;"29 x 23";"23 NA";"seryl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-040831-1]"
"ENSDARG00000012199";"";8,26849181903921;"29 x 23";"7 NA";"glutamic pyruvate transaminase (alanine aminotransferase) 2 [Source:ZFIN;Acc:ZDB-GENE-030729-8]"
"ENSDARG00000017230";"fbxw11b";9,70450350066205;"29 x 23";"10 NA";"F-box and WD repeat domain containing 11b [Source:ZFIN;Acc:ZDB-GENE-040426-2903]"
"ENSDARG00000019747";"hsd3b2";0,775572949518429;"29 x 23";"20 NA";"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 [Source:ZFIN;Acc:ZDB-GENE-030828-2]"
"ENSDARG00000019778";"rps6";13,5480025032376;"29 x 23";"1 NA";"ribosomal protein S6 [Source:ZFIN;Acc:ZDB-GENE-040801-8]"
"ENSDARG00000020820";"srp68";9,42187843157865;"29 x 23";"6 NA";"signal recognition particle 68 [Source:ZFIN;Acc:ZDB-GENE-040831-3]"
"ENSDARG00000022858";"wnt7ba";3,56031041262497;"29 x 23";"4 NA";"wingless-type MMTV integration site family, member 7Ba [Source:ZFIN;Acc:ZDB-GENE-041210-178]"
"ENSDARG00000037746";"actb1";15,1058075797423;"29 x 23";"1 NA";"actin, beta 1 [Source:ZFIN;Acc:ZDB-GENE-000329-1]"
"ENSDARG00000052649";"ube2ia";8,72377364611265;"29 x 23";"3 NA";"ubiquitin-conjugating enzyme E2Ia [Source:ZFIN;Acc:ZDB-GENE-010607-1]"
"ENSDARG00000068888";"klhl41a";4,75797979154282;"29 x 23";"9 NA";"kelch-like family member 41a [Source:ZFIN;Acc:ZDB-GENE-081105-22]"
"ENSDARG00000076713";"";4,06427134648718;"29 x 23";"13 NA";"si:dkey-265c15.6 [Source:ZFIN;Acc:ZDB-GENE-081028-25]"
"ENSDARG00000077544";"toe1";7,21177941155422;"29 x 23";"2 NA";"target of EGR1, member 1 (nuclear) [Source:ZFIN;Acc:ZDB-GENE-070912-533]"
"ENSDARG00000078083";"armc5";8,27672785896298;"29 x 23";"3 NA";"armadillo repeat containing 5 [Source:ZFIN;Acc:ZDB-GENE-030131-7382]"
"ENSDARG00000084075";"";1,67103257002836;"29 x 23";"14 NA";"5S ribosomal RNA [Source:RFAM;Acc:RF00001]"
"ENSDARG00000091001";"";3,83634371601698;"29 x 23";"17 NA";"c-myc binding protein [Source:ZFIN;Acc:ZDB-GENE-060331-97]"
"ENSDARG00000092476";"si:rp71-1f1.4";0,732990989753506;"29 x 23";"24 NA";"si:rp71-1f1.4 [Source:ZFIN;Acc:ZDB-GENE-040724-93]"
"ENSDARG00000096563";"";1,57402550372743;"29 x 23";"12 NA";""
"ENSDARG00000097265";"";1,47424120635351;"29 x 23";"6 NA";""
"ENSDARG00000103023";"";3,99215058511475;"29 x 23";"21 NA";""
"ENSDARG00000103381";"";5,50200365011121;"29 x 23";"4 NA";"si:ch211-199m9.2 [Source:ZFIN;Acc:ZDB-GENE-110913-32]"
"ENSDARG00000104366";"";1,17446692037852;"29 x 23";"12 NA";""
"ENSDARG00000105282";"";1,68649895068271;"29 x 23";"4 NA";"U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]"
"ENSDARG00000003599";"rpl3";14,7037741026496;"30 x 23";"3 NA";"ribosomal protein L3 [Source:ZFIN;Acc:ZDB-GENE-030131-1291]"
"ENSDARG00000014517";"usp5";10,8839432930905;"30 x 23";"16 NA";"ubiquitin specific peptidase 5 (isopeptidase T) [Source:ZFIN;Acc:ZDB-GENE-040426-2584]"
"ENSDARG00000039934";"";7,74394767888828;"30 x 23";"10 NA";"holocarboxylase synthetase (biotin-(proprionyl-CoA-carboxylase (ATP-hydrolysing)) ligase) [Source:ZFIN;Acc:ZDB-GENE-030131-5333]"
"ENSDARG00000040440";"snrpd2";9,27584058598857;"30 x 23";"18 NA";"small nuclear ribonucleoprotein D2 polypeptide [Source:ZFIN;Acc:ZDB-GENE-040914-10]"
"ENSDARG00000060306";"tfcp2";9,33143494469314;"30 x 23";"23 NA";"transcription factor CP2 [Source:ZFIN;Acc:ZDB-GENE-030131-2523]"
"ENSDARG00000076476";"";2,01080046957232;"30 x 23";"4 NA";"zgc:173770 [Source:ZFIN;Acc:ZDB-GENE-070822-29]"
"ENSDARG00000078844";"";2,86023440720459;"30 x 23";"16 NA";""
"ENSDARG00000090452";"";2,08439218393457;"30 x 23";"4 NA";""
"ENSDARG00000095136";"si:ch211-130m23.2";3,79055389681295;"30 x 23";"5 NA";"si:ch211-130m23.2 [Source:ZFIN;Acc:ZDB-GENE-060531-13]"
"ENSDARG00000097892";"";3,37832724701599;"30 x 23";"2 NA";""
"ENSDARG00000100209";"prpf39";10,6374710483102;"30 x 23";"20 NA";"PRP39 pre-mRNA processing factor 39 homolog (yeast) [Source:ZFIN;Acc:ZDB-GENE-030616-420]"
"ENSDARG00000102978";"eif4a3";10,5142711482922;"30 x 23";"11 NA";"eukaryotic translation initiation factor 4A3 [Source:ZFIN;Acc:ZDB-GENE-040426-915]"
"ENSDARG00000104889";"kpnb1";11,9133974944473;"30 x 23";"19 NA";"karyopherin (importin) beta 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2579]"
"ENSDARG00000005057";"dimt1l";6,57684141169763;"31 x 23";"8 NA";"DIM1 dimethyladenosine transferase 1-like (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040801-75]"
"ENSDARG00000010481";"bzw1a";11,3042405099099;"31 x 23";"22 NA";"basic leucine zipper and W2 domains 1a [Source:ZFIN;Acc:ZDB-GENE-030131-3951]"
"ENSDARG00000020850";"eef1a1l1";17,1200752086075;"31 x 23";"19 NA";"eukaryotic translation elongation factor 1 alpha 1, like 2 [Source:ZFIN;Acc:ZDB-GENE-050706-188]"
"ENSDARG00000025332";"rbm28";8,82537264953916;"31 x 23";"18 NA";"RNA binding motif protein 28 [Source:ZFIN;Acc:ZDB-GENE-040426-960]"
"ENSDARG00000035692";"rps3a";13,6086073618118;"31 x 23";"1 NA";"ribosomal protein S3A [Source:ZFIN;Acc:ZDB-GENE-030131-9184]"
"ENSDARG00000036974";"ripply3";1,75533059603421;"31 x 23";"10 NA";"ripply transcriptional repressor 3 [Source:ZFIN;Acc:ZDB-GENE-060113-3]"
"ENSDARG00000040338";"hvcn1";6,8709157560603;"31 x 23";"10 NA";"hydrogen voltage-gated channel 1 [Source:ZFIN;Acc:ZDB-GENE-040718-36]"
"ENSDARG00000042708";"tuba8l";12,2876582245314;"31 x 23";"8 NA";"tubulin, alpha 8 like [Source:ZFIN;Acc:ZDB-GENE-030131-9167]"
"ENSDARG00000043002";"vmo1a";1,69090170728856;"31 x 23";"3 NA";"vitelline membrane outer layer 1 homolog a [Source:ZFIN;Acc:ZDB-GENE-131121-600]"
"ENSDARG00000055294";"atoh1a";1,41515548324043;"31 x 23";"8 NA";"atonal bHLH transcription factor 1a [Source:ZFIN;Acc:ZDB-GENE-990415-17]"
"ENSDARG00000069230";"zgc:153738";2,99168846529296;"31 x 23";"8 NA";"zgc:153738 [Source:ZFIN;Acc:ZDB-GENE-061013-622]"
"ENSDARG00000070284";"sft2d3";6,11646081547413;"31 x 23";"2 NA";"SFT2 domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070907-1]"
"ENSDARG00000079080";"mettl20";3,93084470921032;"31 x 23";"25 NA";"methyltransferase like 20 [Source:ZFIN;Acc:ZDB-GENE-111107-1]"
"ENSDARG00000092720";"";1,64839251621397;"31 x 23";"25 NA";"si:dkeyp-67e1.2 [Source:ZFIN;Acc:ZDB-GENE-061207-83]"
"ENSDARG00000099317";"";3,60299422199126;"31 x 23";"22 NA";"si:ch211-255f4.9 [Source:ZFIN;Acc:ZDB-GENE-050208-790]"
